Iteration,Year,Sex,AFR
75,46,F,9.01504675239578
76,46,F,8.99130691156142
77,46,F,8.9771919738046
78,46,F,9.22024886385358
79,46,F,9.02312511117291
80,46,F,9.23895616944409
81,46,F,8.83760519189115
82,46,F,9.21597022678796
83,46,F,9.40205844286492
84,46,F,9.0439086287611
85,46,F,9.23266091312237
86,46,F,9.12178163676368
87,46,F,9.11941749117603
88,46,F,8.93803301045227
89,46,F,8.94666678951357
90,46,F,9.07085081090043
91,46,F,9.22280971293918
92,46,F,9.09162337886487
93,46,F,8.66343302297703
94,46,F,9.280246371842
95,46,F,9.22178464278131
96,46,F,9.19628056094244
97,46,F,9.00007054874431
98,46,F,8.9161559446466
99,46,F,8.8666357094738
100,46,F,9.19820029837605
1,47,F,9.13686119956765
2,47,F,9.78619363333705
3,47,F,9.20685701031867
4,47,F,9.19943460268094
5,47,F,9.01637764712773
6,47,F,9.10673174410412
7,47,F,9.11520340082664
8,47,F,8.88326189769659
9,47,F,9.19160747420416
10,47,F,9.22512657112446
11,47,F,9.31363173256475
12,47,F,9.3430293109803
13,47,F,8.96013165424893
14,47,F,9.52462370821332
15,47,F,9.2824765230506
16,47,F,8.97801336235289
17,47,F,9.36208118485446
18,47,F,9.21989060052745
19,47,F,9.28958176402466
20,47,F,8.96443715722219
21,47,F,9.97175734187561
22,47,F,9.15124643593072
23,47,F,9.10057423896089
24,47,F,9.32155657665814
25,47,F,8.90929103483688
26,47,F,9.21929297577492
27,47,F,9.23014467057421
28,47,F,9.39384159814903
29,47,F,9.10963648677723
30,47,F,9.06637230558612
31,47,F,9.21990529781223
32,47,F,9.1330143875593
33,47,F,9.14062349208654
34,47,F,9.01255146098356
35,47,F,9.49444415242743
36,47,F,9.14844213639871
37,47,F,9.3090018286999
38,47,F,9.04082835058845
39,47,F,9.07903373992487
40,47,F,9.33194576093972
41,47,F,9.46168427739259
42,47,F,9.15477324068371
43,47,F,9.27519187296231
44,47,F,8.84774042933944
45,47,F,9.05358092082505
46,47,F,9.27382528556727
47,47,F,9.02932948613038
48,47,F,9.29801072110825
49,47,F,9.21077035964995
50,47,F,9.45823333168116
51,47,F,9.10858973075342
52,47,F,9.24563448339299
53,47,F,9.10675961902012
54,47,F,9.20816988976656
55,47,F,9.57874858734843
56,47,F,9.20166616745151
57,47,F,9.31795797819997
58,47,F,9.54941891585394
59,47,F,9.30516272885894
60,47,F,9.328541893824
61,47,F,9.44222829087682
62,47,F,9.01172442912304
63,47,F,9.16563776596816
64,47,F,8.89448379705484
65,47,F,9.10742628397764
66,47,F,9.23157356361965
67,47,F,9.14498505424311
68,47,F,9.19874307910087
69,47,F,9.10253767667326
70,47,F,9.45732521328186
71,47,F,9.16412324462346
72,47,F,8.96613278125515
73,47,F,9.32319862629134
74,47,F,9.08008206267072
75,47,F,9.06550111480219
76,47,F,9.04045500287762
77,47,F,9.02882392106979
78,47,F,9.28694262928131
79,47,F,9.07149166911127
80,47,F,9.31181916053921
81,47,F,8.88158884886711
82,47,F,9.28240119276173
83,47,F,9.50013589504591
84,47,F,9.10180513763499
85,47,F,9.30505778703896
86,47,F,9.18585566692842
87,47,F,9.17984962912373
88,47,F,8.97924378630046
89,47,F,8.99315666823802
90,47,F,9.12886285875062
91,47,F,9.30151107424523
92,47,F,9.14336979387516
93,47,F,8.68413715523248
94,47,F,9.36275358645052
95,47,F,9.29419573992919
96,47,F,9.27618035042782
97,47,F,9.05675477230726
98,47,F,8.95690744248616
99,47,F,8.90184603614813
100,47,F,9.26472940824976
1,48,F,9.19228083216377
2,48,F,9.91883186303368
3,48,F,9.272075361147
4,48,F,9.26382229222273
5,48,F,9.06774393259327
6,48,F,9.17219280995892
7,48,F,9.17658984679938
8,48,F,8.91620749049267
9,48,F,9.24715166213318
10,48,F,9.29884190313129
11,48,F,9.38167221280315
12,48,F,9.41915252836142
13,48,F,8.99857703321201
14,48,F,9.63727851497429
15,48,F,9.36580202216064
16,48,F,9.0190568366859
17,48,F,9.44482582489171
18,48,F,9.29114223815951
19,48,F,9.37044292946539
20,48,F,9.01087808839634
21,48,F,10.1336246084346
22,48,F,9.20535604944183
23,48,F,9.16645382386592
24,48,F,9.40917956702548
25,48,F,8.95612805580397
26,48,F,9.29043250386544
27,48,F,9.29660355724952
28,48,F,9.48724169274772
29,48,F,9.17676894545832
30,48,F,9.12041893765474
31,48,F,9.28641551676644
32,48,F,9.19266928089402
33,48,F,9.20090977675478
34,48,F,9.05551193624708
35,48,F,9.59304456637923
36,48,F,9.20827249105196
37,48,F,9.39238232429372
38,48,F,9.09162849941502
39,48,F,9.14206295550477
40,48,F,9.42250732905557
41,48,F,9.56520157254828
42,48,F,9.23020434454616
43,48,F,9.36496124063332
44,48,F,8.87257116973389
45,48,F,9.10907415716478
46,48,F,9.34798454923874
47,48,F,9.08676029431795
48,48,F,9.37994172148537
49,48,F,9.28196777867483
50,48,F,9.56224487714185
51,48,F,9.16866238829346
52,48,F,9.3223117623367
53,48,F,9.16257496517887
54,48,F,9.28775780410681
55,48,F,9.67581800689322
56,48,F,9.26860208561055
57,48,F,9.39899578155393
58,48,F,9.65512732470259
59,48,F,9.3806142696637
60,48,F,9.40647923776577
61,48,F,9.54462170260625
62,48,F,9.06143397466581
63,48,F,9.23399461113597
64,48,F,8.9354225814796
65,48,F,9.16165212449685
66,48,F,9.30022111362159
67,48,F,9.19813411058244
68,48,F,9.27466617141059
69,48,F,9.17024029538361
70,48,F,9.54947353115737
71,48,F,9.21904603582835
72,48,F,9.01213116030014
73,48,F,9.40949367391746
74,48,F,9.13792665771306
75,48,F,9.11959604713082
76,48,F,9.09384832882086
77,48,F,9.08490713778352
78,48,F,9.35804737731223
79,48,F,9.12389217003155
80,48,F,9.39012482280537
81,48,F,8.92937860620132
82,48,F,9.35382435949141
83,48,F,9.60642309804683
84,48,F,9.16446045342377
85,48,F,9.38276271254617
86,48,F,9.25492035121978
87,48,F,9.24450140170853
88,48,F,9.02374476666829
89,48,F,9.0433642986929
90,48,F,9.19150442902835
91,48,F,9.38691060391561
92,48,F,9.19803478438919
93,48,F,8.70677770617176
94,48,F,9.45098561704662
95,48,F,9.37232161336001
96,48,F,9.36291268029781
97,48,F,9.11803510926926
98,48,F,9.0008716738125
99,48,F,8.93920686590938
100,48,F,9.33682572079478
1,49,F,9.25143399759119
2,49,F,10.0610731046388
3,49,F,9.34196324590904
4,49,F,9.33229790469995
5,49,F,9.12313437140616
6,49,F,9.24273488456424
7,49,F,9.24245679241409
8,49,F,8.95107570659465
9,49,F,9.30641534912546
10,49,F,9.37883503802762
11,49,F,9.45413559252466
12,49,F,9.50011086340146
13,49,F,9.03971402098619
14,49,F,9.7604033797599
15,49,F,9.45609557851346
16,49,F,9.06343977564631
17,49,F,9.53433911116843
18,49,F,9.36803972524606
19,49,F,9.45849552672514
20,49,F,9.06037057799868
21,49,F,10.3097718910514
22,49,F,9.26325223957608
23,49,F,9.23750284390054
24,49,F,9.50347188929711
25,49,F,9.00672709432127
26,49,F,9.3668939342369
27,49,F,9.36679817564031
28,49,F,9.58829233613423
29,49,F,9.24829955220093
30,49,F,9.17835665442109
31,49,F,9.35766247335931
32,49,F,9.25567637416095
33,49,F,9.26562580701831
34,49,F,9.10151727664173
35,49,F,9.70021450999647
36,49,F,9.27235538696693
37,49,F,9.48115488957156
38,49,F,9.14632446255029
39,49,F,9.21037443664822
40,49,F,9.52076949680652
41,49,F,9.67677426241761
42,49,F,9.31174335357092
43,49,F,9.46190179183267
44,49,F,8.89945964764016
45,49,F,9.1684526913473
46,49,F,9.42687236452372
47,49,F,9.14858838280663
48,49,F,9.46744994245388
49,49,F,9.35748562698347
50,49,F,9.67474142768839
51,49,F,9.23205185753719
52,49,F,9.40493275088318
53,49,F,9.22223151194513
54,49,F,9.37392615765532
55,49,F,9.7775235957845
56,49,F,9.34122968285065
57,49,F,9.48627536387462
58,49,F,9.76839008989115
59,49,F,9.46161044023134
60,49,F,9.49024926404788
61,49,F,9.65580179066255
62,49,F,9.11533195944346
63,49,F,9.30738774802307
64,49,F,8.97910075100878
65,49,F,9.21929160447665
66,49,F,9.37292838244343
67,49,F,9.25502359749824
68,49,F,9.35694783854358
69,49,F,9.24336398532155
70,49,F,9.64897358022506
71,49,F,9.27797391639095
72,49,F,9.06139038307195
73,49,F,9.50252954322658
74,49,F,9.19963249347902
75,49,F,9.17740205589571
76,49,F,9.15173948324346
77,49,F,9.14571124581598
78,49,F,9.43360895987497
79,49,F,9.18054397589967
80,49,F,9.47409547483415
81,49,F,8.98119184286412
82,49,F,9.43042806795794
83,49,F,9.72131026917453
84,49,F,9.2321033048929
85,49,F,9.46593282132897
86,49,F,9.32919757694128
87,49,F,9.31343332787017
88,49,F,9.07166469793781
89,49,F,9.09744680792494
90,49,F,9.25898902052896
91,49,F,9.47935028651797
92,49,F,9.25555518520523
93,49,F,8.73140336156132
94,49,F,9.54497669972931
95,49,F,9.45642155546547
96,49,F,9.45689999913966
97,49,F,9.18412783435361
98,49,F,9.04814551815811
99,49,F,8.97867438288955
100,49,F,9.41482504764449
1,1,M,10.9537056387014
2,1,M,11.4651344096216
3,1,M,11.2536244502474
4,1,M,11.3283825191569
5,1,M,11.2919795968847
6,1,M,11.4719789014978
7,1,M,11.4340545655718
8,1,M,11.0213836702511
9,1,M,11.580259592339
10,1,M,11.1355167443781
11,1,M,11.4569734803569
12,1,M,11.1596343804072
13,1,M,11.4445282751752
14,1,M,11.5622954897041
15,1,M,11.5272665232446
16,1,M,11.2209251651134
17,1,M,11.4303208598069
18,1,M,11.3662627307907
19,1,M,11.5818633296511
20,1,M,11.9389021410568
21,1,M,11.5416364449245
22,1,M,11.2772488325161
23,1,M,11.3707001180172
24,1,M,11.5227872734313
25,1,M,11.4397679965921
26,1,M,11.4715640728255
27,1,M,11.3706398156444
28,1,M,11.2386281965252
29,1,M,11.1785905438313
30,1,M,11.5531923172212
31,1,M,11.7627222102123
32,1,M,11.4017066671578
33,1,M,11.289408928101
34,1,M,11.19254647203
35,1,M,11.3879808680675
36,1,M,11.4834958960258
37,1,M,11.5423724230494
38,1,M,11.2002087531247
39,1,M,11.3376215547156
40,1,M,11.2765022813611
41,1,M,11.3471048139557
42,1,M,11.3804459533189
43,1,M,11.5967897185279
44,1,M,11.3198923491028
45,1,M,11.3440808034824
46,1,M,11.4445885246003
47,1,M,11.679915408344
48,1,M,11.3536793580226
49,1,M,11.4185467345255
50,1,M,11.175189143814
51,1,M,11.5612691304081
52,1,M,11.5526015695672
53,1,M,11.1196502376245
54,1,M,11.5907888439058
55,1,M,11.1773091168214
56,1,M,11.5532342395138
57,1,M,11.3148312036242
58,1,M,11.5367852524156
59,1,M,11.1893840093386
60,1,M,11.5208472353897
61,1,M,11.1643232089579
62,1,M,11.3590914592461
63,1,M,11.440702376457
64,1,M,11.3573157014479
65,1,M,11.0899595575478
66,1,M,11.3333544399715
67,1,M,11.1112269807396
68,1,M,11.2256229932022
69,1,M,11.3654914348491
70,1,M,11.2474491029267
71,1,M,11.2477448180195
72,1,M,11.1330212397487
73,1,M,10.9793257364303
74,1,M,11.2298850027019
75,1,M,11.5289782045926
76,1,M,11.3910380246214
77,1,M,11.4675874306562
78,1,M,11.3790130390251
79,1,M,11.1461916080559
80,1,M,11.420382530092
81,1,M,11.382040380042
82,1,M,11.307640698232
83,1,M,11.5413705130279
84,1,M,11.2152370391771
85,1,M,10.9365195298189
86,1,M,11.3667712364673
87,1,M,11.2666816442108
88,1,M,11.0592307829384
89,1,M,11.4993202040319
90,1,M,11.5993064315882
91,1,M,11.2508448557803
92,1,M,11.2556672731545
93,1,M,11.034406359539
94,1,M,11.4535887097831
95,1,M,11.7150711503356
96,1,M,11.2800687385497
97,1,M,11.3436442095442
98,1,M,11.5119915741339
99,1,M,11.8110001422347
100,1,M,11.2013780648307
1,2,M,10.7958602463255
2,2,M,11.2633627926057
3,2,M,11.064402314096
4,2,M,11.1277006782774
5,2,M,11.100080145696
6,2,M,11.2508049176967
7,2,M,11.227288992507
8,2,M,10.8640493573406
9,2,M,11.3440630930368
10,2,M,10.9695355159674
11,2,M,11.2408077186949
12,2,M,10.9804737250614
13,2,M,11.2427377577393
14,2,M,11.3338378919296
15,2,M,11.2952843909984
16,2,M,11.0422205740865
17,2,M,11.2155234384647
18,2,M,11.1579445533157
19,2,M,11.3597675342735
20,2,M,11.6473412430683
21,2,M,11.311526846546
22,2,M,11.1009760433714
23,2,M,11.1617900048969
24,2,M,11.3071476179746
25,2,M,11.2355637940924
26,2,M,11.2538118500409
27,2,M,11.1674891667588
28,2,M,11.0614667326427
29,2,M,10.9962381081541
30,2,M,11.3167703578844
31,2,M,11.5111449610133
32,2,M,11.2008328929867
33,2,M,11.1077627147067
34,2,M,11.0258267966067
35,2,M,11.1713711099139
36,2,M,11.2688269784815
37,2,M,11.3124045325684
38,2,M,11.0109276992589
39,2,M,11.1486161593664
40,2,M,11.082114336244
41,2,M,11.134453281864
42,2,M,11.1678444004749
43,2,M,11.3571720899002
44,2,M,11.1229539755059
45,2,M,11.1507528471889
46,2,M,11.2519575845344
47,2,M,11.4343716449081
48,2,M,11.1616615977885
49,2,M,11.2207514304883
50,2,M,11.008574846595
51,2,M,11.3399215436227
52,2,M,11.3291336206678
53,2,M,10.9508129916178
54,2,M,11.3484686804147
55,2,M,10.9994539326788
56,2,M,11.324329949797
57,2,M,11.1299311913486
58,2,M,11.3072772500733
59,2,M,11.0072144012068
60,2,M,11.3065473198898
61,2,M,10.9953122895521
62,2,M,11.1612582008606
63,2,M,11.2269355475602
64,2,M,11.1513098139315
65,2,M,10.9182659259143
66,2,M,11.134136085045
67,2,M,10.9536270492977
68,2,M,11.0431143536398
69,2,M,11.1728674621232
70,2,M,11.0575459791405
71,2,M,11.0771318970243
72,2,M,10.9596527830731
73,2,M,10.8164278224859
74,2,M,11.047599177593
75,2,M,11.3194958162351
76,2,M,11.1955160424163
77,2,M,11.2551663628998
78,2,M,11.1661865093788
79,2,M,10.9786973425125
80,2,M,11.2068394721072
81,2,M,11.1768510511592
82,2,M,11.1049557662081
83,2,M,11.3176439900306
84,2,M,11.023011767434
85,2,M,10.7872859722306
86,2,M,11.1634778700998
87,2,M,11.0788492022236
88,2,M,10.9088502335392
89,2,M,11.2814652566174
90,2,M,11.3538132116505
91,2,M,11.0739744477237
92,2,M,11.0572490628664
93,2,M,10.8774017834345
94,2,M,11.2457533811943
95,2,M,11.4745554177114
96,2,M,11.0796296707752
97,2,M,11.1538414109134
98,2,M,11.2873198604996
99,2,M,11.552035122488
100,2,M,11.0149252662983
1,3,M,10.6516237194336
2,3,M,11.0786317211678
3,3,M,10.8921089897298
4,3,M,10.9454902545869
5,3,M,10.9258201498139
6,3,M,11.0504363886911
7,3,M,11.0393360506087
8,3,M,10.7198686882322
9,3,M,11.1310817560699
10,3,M,10.8177672145034
11,3,M,11.0451188878888
12,3,M,10.8173629833628
13,3,M,11.0592166063723
14,3,M,11.1261221068879
15,3,M,11.0853728252389
16,3,M,10.8795444771403
17,3,M,11.0203021495195
18,3,M,10.9690673764508
19,3,M,11.1578181571086
20,3,M,11.384579938521
21,3,M,11.1033602770215
22,3,M,10.9404306519381
23,3,M,10.9717062671366
24,3,M,11.1105180553953
25,3,M,11.0495545090469
26,3,M,11.0568192083897
27,3,M,10.9821472638125
28,3,M,10.8997199988879
29,3,M,10.8304116459826
30,3,M,11.1024761364567
31,3,M,11.2831833153483
32,3,M,11.017808250922
33,3,M,10.942375588946
34,3,M,10.8734492450623
35,3,M,10.975152916287
36,3,M,11.0735664996137
37,3,M,11.1039967551451
38,3,M,10.8391697611192
39,3,M,10.9765316898856
40,3,M,10.9058119542691
41,3,M,10.9418426950064
42,3,M,10.9744357954317
43,3,M,11.1413755353161
44,3,M,10.9440691665876
45,3,M,10.9749830164725
46,3,M,11.0762850148198
47,3,M,11.2114615993762
48,3,M,10.9871860599443
49,3,M,11.0398743124896
50,3,M,10.8559982640071
51,3,M,11.1387438906605
52,3,M,11.127121162576
53,3,M,10.7971195059423
54,3,M,11.1306103556185
55,3,M,10.8371810228846
56,3,M,11.1158949000485
57,3,M,10.9617056227754
58,3,M,11.09942332975
59,3,M,10.840953143197
60,3,M,11.1125358744958
61,3,M,10.8408595129655
62,3,M,10.9816386045665
63,3,M,11.0332472801213
64,3,M,10.9657384309749
65,3,M,10.7612749325158
66,3,M,10.9534538618503
67,3,M,10.8095221043364
68,3,M,10.8766187806835
69,3,M,10.9972100506254
70,3,M,10.8846606330205
71,3,M,10.9215554290559
72,3,M,10.8020952657951
73,3,M,10.6685801290307
74,3,M,10.8814387629772
75,3,M,11.1283982773061
76,3,M,11.0173665704921
77,3,M,11.062702241652
78,3,M,10.9740080286853
79,3,M,10.825528382178
80,3,M,11.0136680053768
81,3,M,10.9896531693517
82,3,M,10.9206187489233
83,3,M,11.115784565487
84,3,M,10.8483345481768
85,3,M,10.6509382362183
86,3,M,10.9787144802251
87,3,M,10.9082967112268
88,3,M,10.7711292587351
89,3,M,11.0837926103291
90,3,M,11.1316528195333
91,3,M,10.9126088780904
92,3,M,10.8768712532938
93,3,M,10.7339449659182
94,3,M,11.0568562165763
95,3,M,11.2573836340173
96,3,M,10.8975909949811
97,3,M,10.980367360958
98,3,M,11.0835142379451
99,3,M,11.3174856220817
100,3,M,10.8454207716122
1,4,M,10.5201788183355
2,4,M,10.9100081737582
3,4,M,10.7355997017792
4,4,M,10.7804217888881
5,4,M,10.7679346645453
6,4,M,10.869376049359
7,4,M,10.8689046215331
8,4,M,10.5881061387338
9,4,M,10.9394648915957
10,4,M,10.6792923207037
11,4,M,10.8683495284916
12,4,M,10.6692179642657
13,4,M,10.892688083419
14,4,M,10.9378434605355
15,4,M,10.8958955562755
16,4,M,10.7317956599484
17,4,M,10.843372732378
18,4,M,10.7982167352179
19,4,M,10.9746588084383
20,4,M,11.1485019969292
21,4,M,10.915522496642
22,4,M,10.7944959890858
23,4,M,10.7992606477196
24,4,M,10.9316785605534
25,4,M,10.880542029171
26,4,M,10.8790148018155
27,4,M,10.8135439800634
28,4,M,10.7524007174912
29,4,M,10.6799696864387
30,4,M,10.9088544965451
31,4,M,11.0771940352714
32,4,M,10.8514394981266
33,4,M,10.7921010226298
34,4,M,10.7344951279617
35,4,M,10.797866188382
36,4,M,10.8964389372637
37,4,M,10.9156407679177
38,4,M,10.6836646091509
39,4,M,10.8202272399978
40,4,M,10.7462856341765
41,4,M,10.7677759165634
42,4,M,10.7990061610828
43,4,M,10.9474286382188
44,4,M,10.7819477720561
45,4,M,10.8155128262905
46,4,M,10.9164583732837
47,4,M,11.0097051584751
48,4,M,10.8290076012967
49,4,M,10.8749232919958
50,4,M,10.7166146956387
51,4,M,10.956405010784
52,4,M,10.9448865472147
53,4,M,10.6575073328667
54,4,M,10.9351749535197
55,4,M,10.6894800835878
56,4,M,10.9267307847907
57,4,M,10.8089558294805
58,4,M,10.9116867045227
59,4,M,10.6895893463439
60,4,M,10.9372186840255
61,4,M,10.7000403535787
62,4,M,10.818925997734
63,4,M,10.8581492093007
64,4,M,10.7988594799148
65,4,M,10.6181081848923
66,4,M,10.789899760033
67,4,M,10.6780393046207
68,4,M,10.7251468155843
69,4,M,10.8374373256779
70,4,M,10.7276528307962
71,4,M,10.7799922545937
72,4,M,10.6592124367569
73,4,M,10.5346464940641
74,4,M,10.7303394602863
75,4,M,10.9545281771222
76,4,M,10.8554285279488
77,4,M,10.8887083055726
78,4,M,10.8008272516504
79,4,M,10.6857803488199
80,4,M,10.8393661687764
81,4,M,10.8193980242546
82,4,M,10.7534199020318
83,4,M,10.9340035764938
84,4,M,10.6900361711823
85,4,M,10.5266442337018
86,4,M,10.8112162580251
87,4,M,10.7537654747253
88,4,M,10.6452845311172
89,4,M,10.9048526774347
90,4,M,10.9312615109975
91,4,M,10.7657196982356
92,4,M,10.7133368246536
93,4,M,10.603154759008
94,4,M,10.8856143411866
95,4,M,11.0616415170782
96,4,M,10.7326936392804
97,4,M,10.8222122336013
98,4,M,10.8991233158163
99,4,M,11.1056681765573
100,4,M,10.6917299287384
1,5,M,10.4007167436601
2,5,M,10.756520035375
3,5,M,10.5937616789449
4,5,M,10.6312115054917
5,5,M,10.6252070022976
6,5,M,10.7061555205139
7,5,M,10.7147259515653
8,5,M,10.4680280425494
9,5,M,10.7674310331177
10,5,M,10.5532250202042
11,5,M,10.7089996255478
12,5,M,10.5349876306261
13,5,M,10.7419116919283
14,5,M,10.7676645620758
15,5,M,10.7252472695609
16,5,M,10.5979171801906
17,5,M,10.6834440678006
18,5,M,10.6440234344108
19,5,M,10.8089420136035
20,5,M,10.9369587602988
21,5,M,10.7464308018651
22,5,M,10.6621111618933
23,5,M,10.6432487136292
24,5,M,10.7694048742088
25,5,M,10.727337402137
26,5,M,10.7188848408833
27,5,M,10.6605908238775
28,5,M,10.6185452221374
29,5,M,10.5438089909056
30,5,M,10.7344074762168
31,5,M,10.8915232501494
32,5,M,10.7005588108684
33,5,M,10.655843296585
34,5,M,10.6080749562838
35,5,M,10.638072943105
36,5,M,10.7361687902847
37,5,M,10.7458396559934
38,5,M,10.5431920495404
39,5,M,10.6785892662057
40,5,M,10.6022769048606
41,5,M,10.610803364991
42,5,M,10.6403249508137
43,5,M,10.7734549421743
44,5,M,10.6353426734996
45,5,M,10.6711334157473
46,5,M,10.7713876192152
47,5,M,10.8275903149282
48,5,M,10.6859271627976
49,5,M,10.7248918991788
50,5,M,10.589590152078
51,5,M,10.7915757096827
52,5,M,10.7808202267045
53,5,M,10.5309684579283
54,5,M,10.7602197517197
55,5,M,10.5553659669797
56,5,M,10.7555764815546
57,5,M,10.670540172361
58,5,M,10.742545112714
59,5,M,10.5521248472581
60,5,M,10.779087955466
61,5,M,10.571956243998
62,5,M,10.6718647398346
63,5,M,10.7002046562765
64,5,M,10.6490569563711
65,5,M,10.4878922397741
66,5,M,10.6421321830008
67,5,M,10.5583429573652
68,5,M,10.587716805343
69,5,M,10.6924823347718
70,5,M,10.5854056527037
71,5,M,10.6514637337011
72,5,M,10.5299274704256
73,5,M,10.4135655584274
74,5,M,10.5932661598194
75,5,M,10.7967206214651
76,5,M,10.7085679396648
77,5,M,10.7317542420694
78,5,M,10.6450798646757
79,5,M,10.5585746408165
80,5,M,10.6824763337551
81,5,M,10.665001600511
82,5,M,10.6021540834653
83,5,M,10.7706098584181
84,5,M,10.5469633044465
85,5,M,10.4136097643012
86,5,M,10.6597419598481
87,5,M,10.614052358601
88,5,M,10.5305624332753
89,5,M,10.7432265758269
90,5,M,10.751033101468
91,5,M,10.6323146397484
92,5,M,10.5654561190817
93,5,M,10.4841855674468
94,5,M,10.7307601514748
95,5,M,10.8855143657599
96,5,M,10.5837003489366
97,5,M,10.6783725479949
98,5,M,10.7327085530799
99,5,M,10.9148851038051
100,5,M,10.5527402651435
1,6,M,10.2924567560507
2,6,M,10.6171924898005
3,6,M,10.4655351108737
4,6,M,10.4966444042017
5,6,M,10.496489097921
6,6,M,10.5593704624037
7,6,M,10.5755826152509
8,6,M,10.3589203349697
9,6,M,10.6133025025954
10,6,M,10.4387265229322
11,6,M,10.5656538685058
12,6,M,10.4136733703764
13,6,M,10.60570721456
14,6,M,10.6142643977741
15,6,M,10.5718944146024
16,6,M,10.4769125140948
17,6,M,10.5392576848407
18,6,M,10.5051897094604
19,6,M,10.6593648876527
20,6,M,10.7478507374896
21,6,M,10.5945720841764
22,6,M,10.5422828786034
23,6,M,10.5024892932372
24,6,M,10.6225029446525
25,6,M,10.5887913473216
26,6,M,10.5750008102833
27,6,M,10.5222159380735
28,6,M,10.4972320675229
29,6,M,10.4208840432315
30,6,M,10.577655386142
31,6,M,10.7245590723962
32,6,M,10.5640483456048
33,6,M,10.5325717357122
34,6,M,10.4933425257343
35,6,M,10.4943949524029
36,6,M,10.591516987361
37,6,M,10.5931495202877
38,6,M,10.4166028480239
39,6,M,10.5505539570854
40,6,M,10.4725999524863
41,6,M,10.4695530019292
42,6,M,10.4971856733868
43,6,M,10.6177029856369
44,6,M,10.5030729833509
45,6,M,10.5407045664789
46,6,M,10.640027180058
47,6,M,10.6636274695038
48,6,M,10.5568111334751
49,6,M,10.5887892311331
50,6,M,10.4741191427202
51,6,M,10.6429655974159
52,6,M,10.633408311685
53,6,M,10.4165610567664
54,6,M,10.6039316541536
55,6,M,10.4338984421746
56,6,M,10.6011634179837
57,6,M,10.5453882778711
58,6,M,10.590532934186
59,6,M,10.4275978172677
60,6,M,10.6367399187161
61,6,M,10.4557506431575
62,6,M,10.5392703492401
63,6,M,10.5580555475038
64,6,M,10.5148515971042
65,6,M,10.3697801929536
66,6,M,10.5088958519957
67,6,M,10.4496450121508
68,6,M,10.4633791679169
69,6,M,10.5613180962156
70,6,M,10.4568494413532
71,6,M,10.5350484651914
72,6,M,10.4132351252438
73,6,M,10.3043582615938
74,6,M,10.4692326590079
75,6,M,10.6538368527579
76,6,M,10.5757009616952
77,6,M,10.5904907706327
78,6,M,10.5053092987569
79,6,M,10.4430735525076
80,6,M,10.5416167232865
81,6,M,10.5253854923303
82,6,M,10.4656539099962
83,6,M,10.6240317641864
84,6,M,10.4180074706705
85,6,M,10.3110886697599
86,6,M,10.5231022652772
87,6,M,10.4880276455
88,6,M,10.4262491881627
89,6,M,10.5975581549165
90,6,M,10.5893839485
91,6,M,10.5114532478559
92,6,M,10.4320795678717
93,6,M,10.3762391581749
94,6,M,10.5910725134906
95,6,M,10.7273116197565
96,6,M,10.4494254141954
97,6,M,10.5478759014822
98,6,M,10.5828830775002
99,6,M,10.7434807120383
100,6,M,10.4273871712408
1,7,M,10.1946601448703
2,7,M,10.4910755889952
3,7,M,10.3499274014807
4,7,M,10.3755893431976
5,7,M,10.3807146334879
6,7,M,10.4277043837613
7,7,M,10.4503285377453
8,7,M,10.260101626962
9,7,M,10.4755271229712
10,7,M,10.3350138897895
11,7,M,10.4369990709153
12,7,M,10.304341924488
13,7,M,10.482970819177
14,7,M,10.4763740399743
15,7,M,10.4344024612369
16,7,M,10.3678559557101
17,7,M,10.4096159726497
18,7,M,10.380506384652
19,7,M,10.5246942332683
20,7,M,10.579184417445
21,7,M,10.458528550645
22,7,M,10.4340926155728
23,7,M,10.3758530679985
24,7,M,10.4898337227335
25,7,M,10.4638157444584
26,7,M,10.44603721256
27,7,M,10.3973898631077
28,7,M,10.387594949953
29,7,M,10.3102199973882
30,7,M,10.4371805507097
31,7,M,10.5747688946243
32,7,M,10.4408571118089
33,7,M,10.4213297139212
34,7,M,10.3895045387074
35,7,M,10.3655392570807
36,7,M,10.4613067620468
37,7,M,10.4562083558576
38,7,M,10.302831928654
39,7,M,10.4351225984059
40,7,M,10.3561554201322
41,7,M,10.342749681857
42,7,M,10.3684352305293
43,7,M,10.4785639480844
44,7,M,10.3840392004846
45,7,M,10.4231669800422
46,7,M,10.5213913845193
47,7,M,10.5163887610245
48,7,M,10.4406040505456
49,7,M,10.4656622018291
50,7,M,10.3694374732937
51,7,M,10.5093494149872
52,7,M,10.5012497326162
53,7,M,10.3134165119461
54,7,M,10.4646468774908
55,7,M,10.3241956869452
56,7,M,10.4622568352075
57,7,M,10.4325098046215
58,7,M,10.4542701351529
59,7,M,10.3150993384127
60,7,M,10.5088847565663
61,7,M,10.3506200383607
62,7,M,10.4200424344776
63,7,M,10.430439778915
64,7,M,10.3949046011467
65,7,M,10.2629672258268
66,7,M,10.3890337394452
67,7,M,10.3512118845552
68,7,M,10.3512337141804
69,7,M,10.4429751227332
70,7,M,10.3409783362859
71,7,M,10.429890433619
72,7,M,10.3082089631449
73,7,M,10.2061312553685
74,7,M,10.3573151109435
75,7,M,10.5247886734422
76,7,M,10.4558096212696
77,7,M,10.4636653688263
78,7,M,10.3801791923657
