Iteration,Cohort,Sex,AFR
5,4,M,10.3029763572109
6,4,M,10.2551510684084
7,4,M,10.3328781127301
8,4,M,10.3877144882145
9,4,M,10.3291710375594
10,4,M,10.4469375266543
11,4,M,10.0426014835934
12,4,M,10.3541473454505
13,4,M,10.1522119538552
14,4,M,10.3214489418886
15,4,M,10.1331047560927
16,4,M,10.0412068405314
17,4,M,9.87900713158544
18,4,M,10.4489713656226
19,4,M,10.1951814279484
20,4,M,9.94049157787032
21,4,M,10.0412117577736
22,4,M,10.4670089956002
23,4,M,10.7099273632515
24,4,M,10.1830749459582
25,4,M,10.3944429604314
26,4,M,10.5851634269508
27,4,M,10.4826940239869
28,4,M,10.1403024183578
29,4,M,10.6858894007316
30,4,M,10.1359762161564
31,4,M,10.0996900546834
32,4,M,10.1006227920017
33,4,M,10.2342168909688
34,4,M,9.95766067282985
35,4,M,10.1054340843882
36,4,M,10.4096577326106
37,4,M,9.95102516597509
38,4,M,10.4780238506526
39,4,M,10.2020469969144
40,4,M,10.1524749903539
41,4,M,10.165093959921
42,4,M,10.20155849207
43,4,M,10.1964931694258
44,4,M,10.2487413885162
45,4,M,10.5800165906673
46,4,M,10.1908962034693
47,4,M,10.1849134854468
48,4,M,10.4107749498467
49,4,M,10.2155451587024
50,4,M,10.123770303671
51,4,M,10.115652235886
52,4,M,10.6628123974651
53,4,M,10.0669990647086
54,4,M,9.99567728958601
55,4,M,10.1994622772297
56,4,M,10.2225830199683
57,4,M,10.2480795366438
58,4,M,10.3381602132038
59,4,M,10.3992052119456
60,4,M,10.4638869976599
61,4,M,10.6065639052866
62,4,M,10.2572157757479
63,4,M,10.0405121175467
64,4,M,10.0313653102352
65,4,M,10.4439409773811
66,4,M,10.2806616291077
67,4,M,10.7031370677433
68,4,M,10.1805397963812
69,4,M,10.0356123426219
70,4,M,9.86583595416499
71,4,M,10.3466010659926
72,4,M,9.94629069568139
73,4,M,10.1488564033891
74,4,M,10.004935105708
75,4,M,10.1702125712991
76,4,M,10.3245973024984
77,4,M,10.3038172921047
78,4,M,10.3812403285549
79,4,M,9.91278769848664
80,4,M,10.3274838460143
81,4,M,10.2577985496746
82,4,M,10.7717881208305
83,4,M,10.2218962622408
84,4,M,10.099255645481
85,4,M,10.0327183201628
86,4,M,9.9288868922635
87,4,M,10.1591511921134
88,4,M,10.2198233503336
89,4,M,10.4118993912931
90,4,M,9.93120084913108
91,4,M,10.3392960613305
92,4,M,10.2747724865062
93,4,M,10.3715571669359
94,4,M,10.2451947036928
95,4,M,10.1436271619448
96,4,M,10.1134218921222
97,4,M,10.2315315713385
98,4,M,10.4324328572601
99,4,M,10.4066036358771
100,4,M,10.2231101257951
1,5,M,10.1645345010789
2,5,M,9.89787076810624
3,5,M,9.99470562090137
4,5,M,10.0150911223106
5,5,M,10.1653638532433
6,5,M,9.89629652487003
7,5,M,10.0574042189953
8,5,M,9.82462380374711
9,5,M,10.2686942966455
10,5,M,9.52342632786287
11,5,M,10.0453498693917
12,5,M,10.0777658001894
13,5,M,10.0983096166347
14,5,M,9.79287603377268
15,5,M,9.93342705320463
16,5,M,9.94321386246412
17,5,M,9.9265697420273
18,5,M,10.1345978509888
19,5,M,9.91068833104628
20,5,M,9.90722675142899
21,5,M,10.0106617271845
22,5,M,10.0821871325855
23,5,M,9.84811589354958
24,5,M,9.79494986693055
25,5,M,10.0772327270873
26,5,M,10.1120036653425
27,5,M,9.8367939901404
28,5,M,9.86395649243974
29,5,M,10.3389670596826
30,5,M,10.3044433536526
31,5,M,10.0953615244519
32,5,M,9.90442527638505
33,5,M,9.82090504248767
34,5,M,10.0164481421141
35,5,M,10.0013439372399
36,5,M,10.0761189474943
37,5,M,9.90501351050253
38,5,M,10.087954119197
39,5,M,9.645348360197
40,5,M,9.79701740916229
41,5,M,10.0846272182608
42,5,M,10.142614080735
43,5,M,10.3023899610276
44,5,M,10.3272644667621
45,5,M,9.823648758611
46,5,M,10.0615171864527
47,5,M,9.89933267836724
48,5,M,9.91331676742403
49,5,M,10.0852653916804
50,5,M,10.3152789495726
51,5,M,9.93101624403956
52,5,M,10.0399830474149
53,5,M,9.81898741257456
54,5,M,10.089022830425
55,5,M,10.4553221692941
56,5,M,10.3125405042026
57,5,M,9.99531942634148
58,5,M,10.133622292766
59,5,M,10.2608519316389
60,5,M,10.2386734225408
61,5,M,9.9109594199896
62,5,M,9.95927046461312
63,5,M,9.72091108595071
64,5,M,9.96221336863108
65,5,M,10.2567881947781
66,5,M,10.0852635138459
67,5,M,10.1446473821366
68,5,M,10.241537550867
69,5,M,10.2528563719355
70,5,M,9.9851547442441
71,5,M,9.89892513925399
72,5,M,10.0909345028629
73,5,M,9.80612283096764
74,5,M,9.86403241124789
75,5,M,10.0929367995252
76,5,M,10.1033582440485
77,5,M,10.1256003557714
78,5,M,10.370217039078
79,5,M,9.95199416543875
80,5,M,10.2441169428419
81,5,M,10.1959802844527
82,5,M,10.4862395836926
83,5,M,10.0066062913349
84,5,M,10.0095121785726
85,5,M,10.0741385838892
86,5,M,9.81732654184543
87,5,M,10.3751066203395
88,5,M,9.90207415868915
89,5,M,10.1588698973257
90,5,M,10.0711423281948
91,5,M,9.92012133904185
92,5,M,9.86529675694994
93,5,M,9.89720459265777
94,5,M,10.018103600036
95,5,M,10.3363307886968
96,5,M,9.95353539155967
97,5,M,10.0096871905594
98,5,M,9.88437869589968
99,5,M,9.98768158287035
100,5,M,9.94407174906848
1,6,M,10.2988937393122
2,6,M,10.2413083324542
3,6,M,10.5244436163667
4,6,M,10.3743234027664
5,6,M,10.5217910547982
6,6,M,10.59832339019
7,6,M,10.8080462168962
8,6,M,10.2911932514815
9,6,M,11.0135508356712
10,6,M,10.4825987241884
11,6,M,10.5312276141771
12,6,M,10.7322865364258
13,6,M,10.5991651917394
14,6,M,10.1387917234977
15,6,M,10.5989911965984
16,6,M,10.3973190413869
17,6,M,10.2520857771306
18,6,M,10.4479830740031
19,6,M,10.3013812687744
20,6,M,10.3683157660658
21,6,M,10.5745894462834
22,6,M,10.5274146484913
23,6,M,10.4451837902578
24,6,M,10.3965171065759
25,6,M,10.8943138696514
26,6,M,10.6990324849925
27,6,M,10.5380890990173
28,6,M,10.5311787665606
29,6,M,10.4107148186129
30,6,M,10.233400924745
31,6,M,10.4594855305447
32,6,M,9.86764470217531
33,6,M,10.7240263119184
34,6,M,10.4165544294137
35,6,M,10.1640793911562
36,6,M,10.2962340827243
37,6,M,10.5229381170402
38,6,M,10.2035082151918
39,6,M,10.6883009163517
40,6,M,10.6457717370218
41,6,M,10.294002908884
42,6,M,10.5262369916034
43,6,M,10.524939161747
44,6,M,10.2415215605939
45,6,M,10.7100828185192
46,6,M,10.6872341176243
47,6,M,10.5712679047684
48,6,M,10.556948523275
49,6,M,10.0281583130459
50,6,M,10.47875543787
51,6,M,10.4572740005802
52,6,M,10.715019237648
53,6,M,10.5891305123377
54,6,M,10.6372929542077
55,6,M,10.3966928295957
56,6,M,10.1533013348004
57,6,M,10.3052778630859
58,6,M,10.9884409194994
59,6,M,10.5176808689841
60,6,M,10.4584402228874
61,6,M,10.5284070796861
62,6,M,10.69942229343
63,6,M,10.6231178976126
64,6,M,10.2569429565943
65,6,M,10.7602616379811
66,6,M,10.4160098161021
67,6,M,10.5747632209433
68,6,M,10.8115716312001
69,6,M,10.3859456704519
70,6,M,10.6294746025453
71,6,M,10.639401227517
72,6,M,10.3626169430596
73,6,M,10.1633068798277
74,6,M,10.1517258606574
75,6,M,10.3784393262816
76,6,M,10.877462941744
77,6,M,10.3653017751911
78,6,M,10.5143364424105
79,6,M,10.5452147409732
80,6,M,10.4483214494269
81,6,M,10.3696210169671
82,6,M,10.6293158805319
83,6,M,10.4433003797759
84,6,M,10.3580554151262
85,6,M,10.4392201249841
86,6,M,10.4008733600044
87,6,M,10.1498472138151
88,6,M,10.775202018153
89,6,M,10.9237793271202
90,6,M,10.189160201545
91,6,M,10.5684040850227
92,6,M,10.615550898477
93,6,M,10.4905026027096
94,6,M,10.4008544545913
95,6,M,10.3649607557906
96,6,M,10.6697407395211
97,6,M,10.3373370357693
98,6,M,10.4802300564424
99,6,M,10.6918376200164
100,6,M,10.5649254184892
1,7,M,10.1976358530533
2,7,M,9.85568615330982
3,7,M,9.8920049721014
4,7,M,9.64029857865565
5,7,M,9.98027360611201
6,7,M,9.75744363060149
7,7,M,9.74020299453211
8,7,M,9.6745395920007
9,7,M,9.70555364145424
10,7,M,9.90470982376399
11,7,M,9.87475111200204
12,7,M,9.80147399019772
13,7,M,10.0468019551847
14,7,M,9.89662473929146
15,7,M,9.81822214838265
16,7,M,9.69082405059414
17,7,M,9.83530535233085
18,7,M,10.1493811109253
19,7,M,9.77512472974227
20,7,M,9.50243583500878
21,7,M,10.0093379426565
22,7,M,9.59609367827735
23,7,M,9.76891173032979
24,7,M,9.80678020696819
25,7,M,9.83041780462798
26,7,M,9.69752925464204
27,7,M,9.46590600529
28,7,M,9.53654120778076
29,7,M,10.0548018798794
30,7,M,9.77770570217218
31,7,M,9.67403454259909
32,7,M,9.59821387306634
33,7,M,9.46432157076946
34,7,M,9.75342229560239
35,7,M,10.1969247408041
36,7,M,10.0217751730405
37,7,M,9.62596462828225
38,7,M,9.57367062609106
39,7,M,9.95213213054138
40,7,M,9.80635995217237
41,7,M,9.72135016634431
42,7,M,9.56225589264681
43,7,M,9.74322970764767
44,7,M,10.6510427586035
45,7,M,9.87629122828255
46,7,M,10.3020166970035
47,7,M,10.0316443811751
48,7,M,9.79180261682931
49,7,M,9.75903529146627
50,7,M,9.85167739015466
51,7,M,10.0260711794737
52,7,M,9.82909230179894
53,7,M,9.63093960150424
54,7,M,10.024770849198
55,7,M,9.81622530387451
56,7,M,10.0151700989224
57,7,M,9.77347003417144
58,7,M,9.65551818039128
59,7,M,9.84925364321062
60,7,M,10.025545302788
61,7,M,9.60451394941105
62,7,M,9.99191240631815
63,7,M,9.52659884566245
64,7,M,9.88546424238849
65,7,M,9.92569412369193
66,7,M,9.8854428324125
67,7,M,9.90967034904607
68,7,M,9.8263725831283
69,7,M,9.70642052292128
70,7,M,9.74591625855249
71,7,M,9.8248861449389
72,7,M,9.67388398487157
73,7,M,9.5251775447926
74,7,M,10.3244358112473
75,7,M,9.84100344164877
76,7,M,10.0896927812201
77,7,M,9.74852153749203
78,7,M,10.0479303670527
79,7,M,9.998421057311
80,7,M,9.8348175815176
81,7,M,9.96718340848926
82,7,M,10.044956869893
83,7,M,9.55281712913775
84,7,M,9.89788333648323
85,7,M,10.0900945931338
86,7,M,9.78272742808775
87,7,M,9.5749372099538
88,7,M,9.93437793061479
89,7,M,9.89138301673568
90,7,M,10.1025768211149
91,7,M,10.1047530198127
92,7,M,9.68693790931664
93,7,M,9.79409123146472
94,7,M,9.85167265091043
95,7,M,9.71060987498024
96,7,M,10.1340912661023
97,7,M,9.50821428917093
98,7,M,10.0631355506554
99,7,M,9.87225422203615
100,7,M,9.86074904197339
1,8,M,10.6646415940546
2,8,M,10.5203418398732
3,8,M,10.656289104141
4,8,M,10.868373591174
5,8,M,10.3773394094616
6,8,M,10.6640318592094
7,8,M,10.4684563712679
8,8,M,10.6865617391841
9,8,M,10.9800744144038
10,8,M,10.7773041674997
11,8,M,10.2816868897
12,8,M,10.5239659435264
13,8,M,10.6052675983775
14,8,M,10.7435439439398
15,8,M,10.6183044869455
16,8,M,10.5140170447365
17,8,M,10.6367957818498
18,8,M,10.7539511205181
19,8,M,10.7921291112396
20,8,M,10.4812403218401
21,8,M,11.0306135916493
22,8,M,10.5090758672172
23,8,M,10.689566753266
24,8,M,10.213461807643
25,8,M,10.6863973340107
26,8,M,10.3573935409045
27,8,M,10.8189626791628
28,8,M,10.8945486319574
29,8,M,10.6162927840918
30,8,M,11.1241421275368
31,8,M,10.4021982568882
32,8,M,10.1988549463025
33,8,M,10.2560771795963
34,8,M,10.5254042591623
35,8,M,10.6066939748238
36,8,M,10.8799782868529
37,8,M,10.586055077007
38,8,M,10.7030472192383
39,8,M,10.7786046649638
40,8,M,11.027013777189
41,8,M,10.6250648513025
42,8,M,10.7651609331013
43,8,M,10.6631093038449
44,8,M,10.7390805486616
45,8,M,10.7155853334234
46,8,M,10.6275389243943
47,8,M,10.7049637328422
48,8,M,10.5340240633275
49,8,M,10.492316806738
50,8,M,10.6252136983817
51,8,M,10.7424272494843
52,8,M,10.8716365019641
53,8,M,10.5521822213113
54,8,M,10.3570752996882
55,8,M,10.4221186089622
56,8,M,10.622907817752
57,8,M,10.8298793854996
58,8,M,10.6291698053459
59,8,M,10.475417141396
60,8,M,10.3268479216506
61,8,M,10.714275695082
62,8,M,10.3505858609124
63,8,M,10.7436079418182
64,8,M,10.2717290322451
65,8,M,10.730132093065
66,8,M,10.7597442771618
67,8,M,10.255755757929
68,8,M,10.7143364657876
69,8,M,10.8021769131001
70,8,M,10.6627713685961
71,8,M,10.7983185192604
72,8,M,10.7171431437911
73,8,M,10.5997997115685
74,8,M,10.8525307530884
75,8,M,10.7859914934103
76,8,M,10.9390073070952
77,8,M,10.6576574596794
78,8,M,10.4545558862903
79,8,M,10.5795362783073
80,8,M,10.6568484148775
81,8,M,10.97495091842
82,8,M,10.5216602385318
83,8,M,10.6630863463573
84,8,M,10.6769624737585
85,8,M,10.9142106372115
86,8,M,10.8146054440732
87,8,M,10.760141286062
88,8,M,10.6283264108193
89,8,M,10.5143762766518
90,8,M,10.5877310648177
91,8,M,10.4098521421315
92,8,M,10.6735405419863
93,8,M,10.4907222642288
94,8,M,10.7405166399103
95,8,M,10.3474362066112
96,8,M,10.8203150261931
97,8,M,10.5188890727787
98,8,M,10.5745861840406
99,8,M,10.5642305345596
100,8,M,10.7160385711778
1,9,M,10.0317124105203
2,9,M,9.93277552754847
3,9,M,10.2109915751451
4,9,M,10.2997707212035
5,9,M,10.104020226956
6,9,M,10.3721381270331
7,9,M,10.2145291172828
8,9,M,9.66492782492
9,9,M,9.96190936745925
10,9,M,10.2780721170782
11,9,M,9.64026815588052
12,9,M,10.2692187096983
13,9,M,9.91452180472963
14,9,M,9.93065912865833
15,9,M,10.1369308686337
16,9,M,10.2223933793323
17,9,M,10.0730777826313
18,9,M,10.0813379885603
19,9,M,10.0697356948204
20,9,M,10.0382597052361
21,9,M,10.0207605959173
22,9,M,9.97618513464325
23,9,M,9.96165641963627
24,9,M,9.91824299045546
25,9,M,9.77237367983206
26,9,M,9.98473686935615
27,9,M,9.91686899233807
28,9,M,9.93532789642708
29,9,M,10.2076750427238
30,9,M,9.95024346504999
31,9,M,10.0722735837025
32,9,M,10.1105567954839
33,9,M,9.76500980402648
34,9,M,9.89968667862039
35,9,M,9.95956633707151
36,9,M,10.1315198677409
37,9,M,10.0740650495671
38,9,M,9.93174763232828
39,9,M,9.9761949747489
40,9,M,9.91677110528299
41,9,M,10.0671277009965
42,9,M,9.90805499360352
43,9,M,9.9519910405088
44,9,M,10.2182834274076
45,9,M,10.1062473045587
46,9,M,10.0262921371243
47,9,M,10.0647725204987
48,9,M,9.8695320104972
49,9,M,10.0266784798865
50,9,M,9.83049668810956
51,9,M,9.9414699179172
52,9,M,10.126956500118
53,9,M,9.81981910623136
54,9,M,9.77940813438464
55,9,M,9.88058220271703
56,9,M,10.3214229687277
57,9,M,10.0902438094331
58,9,M,10.1445311724195
59,9,M,9.95070689520021
60,9,M,10.0688891114061
61,9,M,9.95393046378318
62,9,M,10.1107555233764
63,9,M,9.95337566431347
64,9,M,10.0718309245418
65,9,M,10.0355831691637
66,9,M,10.1968120642043
67,9,M,9.97514493303898
68,9,M,10.0597210138676
69,9,M,10.0728469027965
70,9,M,10.106391087052
71,9,M,10.0536685655867
72,9,M,9.91662826582095
73,9,M,9.95253348903504
74,9,M,10.2530353959576
75,9,M,9.7765411615622
76,9,M,10.3509752765441
77,9,M,10.0810921653653
78,9,M,10.088637262981
79,9,M,9.68554247019086
80,9,M,10.0066208165745
81,9,M,10.2261857750071
82,9,M,10.2505777750999
83,9,M,9.85923011148956
84,9,M,9.88111986657731
85,9,M,9.96872521324766
86,9,M,10.1190916077991
87,9,M,10.1111001276602
88,9,M,10.1059064750374
89,9,M,10.4001747360636
90,9,M,9.96211927126768
91,9,M,9.72474699736345
92,9,M,10.1392536114742
93,9,M,9.97965945354212
94,9,M,10.0046068573578
95,9,M,9.9096067787526
96,9,M,10.2009094864533
97,9,M,9.84914453653205
98,9,M,10.3122934246833
99,9,M,9.78122940727182
100,9,M,10.1698768058561
1,10,M,9.88014793607652
2,10,M,10.0713873480626
3,10,M,9.82189797411087
4,10,M,9.91459023209308
5,10,M,10.0364603455195
6,10,M,10.0906271431676
7,10,M,10.0807908032398
8,10,M,10.0306085179847
9,10,M,10.1054129792283
10,10,M,9.95370093117775
11,10,M,9.98535235615406
12,10,M,10.4173773777396
13,10,M,9.94512983435919
14,10,M,9.89644990215764
15,10,M,9.7666957723111
16,10,M,9.87460232676085
17,10,M,10.0935502412751
18,10,M,10.0822093109721
19,10,M,10.0905199341148
20,10,M,10.1763556648005
21,10,M,9.93721694705641
22,10,M,10.0348855524766
23,10,M,10.1679933168276
24,10,M,10.2435875784722
25,10,M,9.95488482532336
26,10,M,10.2464137767559
27,10,M,9.98431416177842
28,10,M,9.94749009223586
29,10,M,10.1259273825733
30,10,M,10.1166289253303
31,10,M,9.79925129234434
32,10,M,9.93819097511372
33,10,M,10.2645715806908
34,10,M,10.2758391255852
35,10,M,10.4938940312761
36,10,M,10.0999556498286
37,10,M,10.0921155444915
38,10,M,10.0801930272011
39,10,M,10.0777046795741
40,10,M,9.88880010087127
41,10,M,10.2159543695914
42,10,M,9.91221110735305
43,10,M,10.3726572743413
44,10,M,10.0441672752945
45,10,M,10.3243628390007
46,10,M,10.0490243548339
47,10,M,10.2978651200759
48,10,M,10.1294936438563
49,10,M,10.2559218176052
50,10,M,10.0550539641158
51,10,M,10.5330338762193
52,10,M,9.87647615936361
53,10,M,9.91896222903491
54,10,M,10.029377164599
55,10,M,10.6863291355982
56,10,M,10.2659691191979
57,10,M,10.0567868093277
58,10,M,9.74884171010325
59,10,M,10.1949326740495
60,10,M,10.2526166226603
61,10,M,10.0213574385118
62,10,M,9.77289246616873
63,10,M,9.87890000238055
64,10,M,10.1089830113995
65,10,M,10.1699619990991
66,10,M,10.0289012139499
67,10,M,10.5242915802359
68,10,M,10.4021291770556
69,10,M,10.2861098029698
70,10,M,10.0743016130151
71,10,M,10.4365649527331
72,10,M,9.97377712734646
73,10,M,9.91630172152366
74,10,M,10.3005181268553
75,10,M,10.3127389333402
76,10,M,10.3572479825032
77,10,M,9.97837060223264
78,10,M,10.1807434976407
79,10,M,10.2197961544599
80,10,M,9.94162766253344
81,10,M,10.3195628185536
82,10,M,10.4270885420188
83,10,M,10.1325981210948
84,10,M,9.73318346177541
85,10,M,10.0214277902739
86,10,M,10.087229843742
87,10,M,10.0082081168138
88,10,M,9.78221612684898
89,10,M,10.3077116194951
90,10,M,9.88902664656314
91,10,M,10.1776045927578
92,10,M,10.1650837840361
93,10,M,9.91957005665541
94,10,M,10.2674956787668
95,10,M,10.230242775191
96,10,M,10.2012037007667
97,10,M,9.88740484570903
98,10,M,10.0565970470937
99,10,M,10.1754257836463
100,10,M,9.974255525559
1,11,M,10.1009280556617
2,11,M,10.1239596994596
3,11,M,9.79933674567151
4,11,M,10.024458134326
5,11,M,10.2532161856956
6,11,M,10.1873645741685
7,11,M,10.1580272942833
8,11,M,10.0222108688508
9,11,M,10.4927258522841
10,11,M,10.1154661483312
11,11,M,10.003196015794
12,11,M,10.2283225596624
13,11,M,10.1060273651413
14,11,M,10.111820222815
15,11,M,10.1526600356075
16,11,M,10.0236724504091
17,11,M,10.3287153989378
18,11,M,10.3068857696495
19,11,M,10.2772651187412
20,11,M,9.97858180956475
21,11,M,10.1244471767058
22,11,M,10.2257887022324
23,11,M,9.95615263974998
24,11,M,10.1397246116281
25,11,M,10.1215965621281
26,11,M,9.92999178471274
27,11,M,10.1199512641589
28,11,M,10.155636187443
29,11,M,9.84427340240708
30,11,M,10.0926459159849
31,11,M,10.0217146763227
32,11,M,9.87403152835769
33,11,M,10.0055928186304
34,11,M,10.1341715753116
35,11,M,9.93131952784058
36,11,M,10.0496795072528
37,11,M,10.3133043045324
38,11,M,10.0562491655706
39,11,M,10.2237055922262
40,11,M,10.4643467130627
41,11,M,10.3254541240918
42,11,M,9.96355564457649
43,11,M,9.91837088631707
44,11,M,10.1702766099708
45,11,M,10.0785401747404
46,11,M,10.2146151071247
47,11,M,9.88627754794039
48,11,M,10.1020629367412
49,11,M,10.4179680563227
50,11,M,10.1246415950385
51,11,M,10.4415929942446
52,11,M,9.9535567633949
53,11,M,10.3213795968521
54,11,M,9.82981094750309
55,11,M,10.1321614556477
56,11,M,10.1985011611448
57,11,M,10.058205528913
58,11,M,10.4088402109086
59,11,M,9.94211803454737
60,11,M,10.1749819633003
61,11,M,9.78670210791566
62,11,M,9.93957829042593
63,11,M,9.9989290681473
64,11,M,9.94995621659617
65,11,M,9.78255996898455
66,11,M,10.2530170028901
67,11,M,10.1764611582334
68,11,M,10.1321979886411
69,11,M,9.8635221417484
70,11,M,10.2334522445768
71,11,M,10.271962063833
72,11,M,9.92461831214832
73,11,M,10.3757768896899
74,11,M,10.2018572879613
75,11,M,9.90100410358543
76,11,M,10.1994796548414
77,11,M,10.1473209332662
78,11,M,10.1666091413396
79,11,M,9.90197756143841
80,11,M,9.86241285808877
81,11,M,10.2423937259378
82,11,M,10.1114224445139
83,11,M,10.250686396731
84,11,M,10.2593572549738
85,11,M,10.0643104383163
86,11,M,10.0831490975245
87,11,M,9.86060739181982
88,11,M,10.2550548253197
89,11,M,10.213266559938
90,11,M,10.1619871405467
91,11,M,10.2737764078604
92,11,M,10.0558561806623
93,11,M,10.157325435609
94,11,M,10.1915634520671
95,11,M,10.164100513152
96,11,M,10.354152403954
97,11,M,10.3064038902145
98,11,M,10.3747951141234
99,11,M,10.2307368264311
100,11,M,10.1935181112394
1,12,M,10.2928584113804
2,12,M,10.0346126542038
3,12,M,10.019570863374
4,12,M,10.1159506544182
5,12,M,10.0766479190463
6,12,M,10.2357794826922
7,12,M,10.2952316051849
8,12,M,10.2265820613079
9,12,M,10.1218590196778
10,12,M,10.2844345524459
11,12,M,10.2548533332071
12,12,M,9.9383831791474
13,12,M,10.1593493201846
14,12,M,10.3934843561715
15,12,M,10.2929650576084
16,12,M,10.4000950926181
17,12,M,10.2673354789773
18,12,M,10.2015690222811
19,12,M,10.5010622245944
20,12,M,10.4621701027028
21,12,M,10.0687687628309
22,12,M,10.1366558327588
23,12,M,10.6901170195562
24,12,M,10.0506678729616
25,12,M,10.1351183633116
26,12,M,10.1912407923168
27,12,M,10.1447518169883
28,12,M,9.93504479483853
29,12,M,10.1917671737993
30,12,M,9.98868792221476
31,12,M,10.1625105542454
32,12,M,9.96069790021866
33,12,M,10.4501574902533
34,12,M,10.1708852697507
35,12,M,10.3616575751488
36,12,M,10.0120601998763
37,12,M,10.4930644664451
38,12,M,10.4016020407852
39,12,M,10.2289742072011
40,12,M,10.1667537795913
41,12,M,10.2877860010486
42,12,M,10.3363354396729
43,12,M,10.0724984940186
44,12,M,10.1485967620483
45,12,M,9.95293796438761
46,12,M,10.0801591456776
47,12,M,10.0345619571916
48,12,M,10.038198453973
49,12,M,10.0928358032383
50,12,M,10.2657734153486
51,12,M,10.3707194331954
52,12,M,9.98442071890529
53,12,M,10.1148971704811
54,12,M,10.1612535523812
55,12,M,10.203467842046
56,12,M,10.1095825704717
57,12,M,10.1073983650433
58,12,M,10.1711078357971
59,12,M,10.1588863108692
60,12,M,10.2316117259043
61,12,M,10.219770151675
62,12,M,10.2467799405174
63,12,M,9.99926510261309
64,12,M,10.03617146748
65,12,M,10.1942302037546
66,12,M,10.1798698368361
67,12,M,10.0691347624532
68,12,M,10.1095403142397
69,12,M,10.0069201406286
70,12,M,10.0947163377706
71,12,M,10.1360227501287
72,12,M,10.1401479572898
73,12,M,10.234145720502
74,12,M,10.0596582822365
75,12,M,9.95405700931306
76,12,M,10.2986135453291
77,12,M,10.2618395127968
78,12,M,10.0415651595482
79,12,M,10.3644890120289
80,12,M,10.257139678293
81,12,M,10.1269756323368
82,12,M,10.1842668925914
83,12,M,10.0062084043155
84,12,M,9.92233288606975
85,12,M,10.0664955623732
86,12,M,10.2618984596751
87,12,M,10.1748498045017
88,12,M,10.3758442860058
89,12,M,9.95417584386104
90,12,M,10.2374402692061
91,12,M,10.1712893471463
92,12,M,10.1356528938494
93,12,M,10.1789817954863
94,12,M,10.3521481535305
95,12,M,10.1958031359008
96,12,M,10.1620149548405
97,12,M,9.9716150065206
98,12,M,10.0252040065519
99,12,M,10.2034214253412
100,12,M,10.0026337487238
1,13,M,10.2740758940762
2,13,M,10.2712922358057
3,13,M,9.92712592203951
4,13,M,10.11419255631
5,13,M,10.2187126095607
6,13,M,10.2412157268342
7,13,M,9.88106509526576
8,13,M,9.86690036341005
9,13,M,10.3473954187682
10,13,M,10.1845856277889
11,13,M,10.1663086552019
12,13,M,10.3697647895367
13,13,M,10.2618401804578
14,13,M,10.1607027690381
15,13,M,10.4112374484269
16,13,M,10.1022072847512
17,13,M,10.3157372085555
18,13,M,10.1245979950241
19,13,M,10.4909885248386
20,13,M,9.80505991159446
21,13,M,10.2094467034054
22,13,M,10.1248580185529
23,13,M,10.2988937890898
24,13,M,10.5105150691002
25,13,M,10.456572455187
26,13,M,10.2589889882578
27,13,M,10.4005730674799
28,13,M,10.3139603075136
29,13,M,10.1372945516757
30,13,M,10.1069056561775
31,13,M,10.1366081897106
32,13,M,10.2462589188863
33,13,M,10.0248205535521
34,13,M,10.1491106796568
35,13,M,10.1317463217245
36,13,M,10.2317715762168
37,13,M,10.064403704838
38,13,M,10.2893900386396
39,13,M,10.3265399891619
40,13,M,9.9388480422418
41,13,M,10.0822856598834
42,13,M,10.2930065686528
43,13,M,10.1994993809338
44,13,M,10.3389653078541
45,13,M,10.0321525858273
46,13,M,10.1583364033722
47,13,M,10.2078657880459
48,13,M,10.0143626731019
49,13,M,10.1798193130091
50,13,M,10.2317864484551
51,13,M,10.0916189234497
52,13,M,10.4800214391493
53,13,M,9.94175136361321
54,13,M,9.97126158783722
55,13,M,10.0836368853594
56,13,M,10.1730442134664
57,13,M,10.0952892278764
58,13,M,10.1922056983145
59,13,M,10.2253132133586
60,13,M,10.4656599899008
61,13,M,9.99887800050012
62,13,M,10.053844529295
63,13,M,10.2402599373562
64,13,M,10.0467875776417
65,13,M,10.2285482502591
66,13,M,10.4400293078143
67,13,M,10.3185218156406
68,13,M,10.2291999658359
69,13,M,10.284640712129
70,13,M,10.2214245154618
71,13,M,10.5701811103694
72,13,M,10.264304173617
73,13,M,10.3710454742602
74,13,M,10.5955422985465
75,13,M,10.1694522538148
76,13,M,10.3344207368998
77,13,M,10.4953608667016
78,13,M,10.0845870308035
79,13,M,9.97794513474992
80,13,M,10.1174730605837
81,13,M,10.3175707195896
82,13,M,10.071756883047
83,13,M,10.1584358565795
84,13,M,10.2875998517728
85,13,M,10.1164557357552
86,13,M,10.311229370047
87,13,M,10.1970165110937
88,13,M,10.0716112579183
89,13,M,10.1854273002592
90,13,M,10.193203368272
91,13,M,10.5829529277404
92,13,M,10.2751064082709
93,13,M,10.2267597092502
94,13,M,9.98892789571232
95,13,M,10.1660388835468
96,13,M,10.3157998557723
97,13,M,10.2439441434039
98,13,M,10.0651170025683
99,13,M,10.5015679122455
100,13,M,10.1669444326805
1,14,M,10.6658832401749
2,14,M,10.1089819425856
3,14,M,10.0541067781659
4,14,M,10.1049169829657
5,14,M,10.5633324407859
6,14,M,10.5750840712814
7,14,M,10.5522170021936
8,14,M,10.5919517537888
